"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Ogunmola G.A.; Kumar V.","Ogunmola, Gabriel A. (57213150769); Kumar, Vikas (55239201700)","57213150769; 55239201700","E-commerce research models: a systematic review and identification of the determinants to success","2023","International Journal of Business Information Systems","43","1","","87","106","20","10.1504/IJBIS.2023.131093","https://www.scopus.com/pages/publications/85162001027?origin=resultslist","Electronic commerce has become a prominent channel for which traditional and novel businesses reach out to consumers for selling their products. However, as a result of the competitive nature of the industry, sellers need to innovate regularly so as to capture a large market share. Correspondingly, the researchers are always scrambling to propose new e-commerce models to guarantee the success of ecommerce business. This study is a systematic review of the various prominent e-commerce success models, which have been proposed over the years. A comparative analysis has been conducted to analyse the online business success factors as presented by different models. The relevance and necessity of each of these determinant factors has also been presented. This study covers a number of e-commerce models, which have gained popularity over time to discuss their interventions in success of e-commerce. The main idea is to identify the constructs leading to user satisfaction, which may be a precursor for customer’s repeat purchase intention. This can further lead to the successful e-business, if strategically implemented. Copyright © 2023 Inderscience Enterprises Ltd.","customer satisfaction; D&M IS success models; e-commerce success model; net benefit; website qualities","","Article","Final","","Scopus","2-s2.0-85162001027"
"Kitjaroenchai M.; Chaipoopiratana S.","Kitjaroenchai, Mananchaya (57463084500); Chaipoopiratana, Sirion (57462439600)","57463084500; 57462439600","MIXED METHOD: ANTECEDENTS OF ONLINE REPURCHASE INTENTION OF GENERATION Y TOWARDS APPAREL PRODUCTS ON E-COMMERCE IN THAILAND","2022","ABAC Journal","42","1","","73","95","14","","https://www.scopus.com/pages/publications/85125104099?origin=resultslist","The aim of this study was to find the relationships between brand leadership, trust, enjoyment, ease of use, customer satisfaction, and repurchase intentions, of Thai generation Y consumers regarding apparel products in e-commerce in Thailand. Additionally, a set of new sub-variables for brand leadership based on Thai culture were developed for this mixed method research and associated factor analysis. Both quantitative and qualitative methods were used in developing the research instrument and collecting data, including a survey technique and 4 focus groups. The survey sample of 605 individuals consisted of Thai generation Y customers who have experience in purchasing apparel from 3 popular e-commerce applications. Non-probability sampling including a convenience sampling technique was applied to collect the data. Factor Analysis, Confirmatory Factor Analysis (CFA), and Structural Equation Modeling (SEM) were used to analyze the collected data. The results showed that enjoyment, ease of use, and brand leadership have statistically significant relationships with customer satisfaction, while trust and customer satisfaction did not have any statistically significant relationship. In addition, all variables had statistically significant relationships with online repurchase intentions. Five dimensions of brand leadership were found in this study, named as quality, value, innovative applicability, product benefit, and innovative functionality. © 2022. ABAC Journal. All Rights Reserved.","Consumers behavior; Electronic commerce; Internet shopping; Mixed method; Online repurchase intention","","Article","Final","","Scopus","2-s2.0-85125104099"
"Khayaiyam N.","Khayaiyam, Natthakorn (57216124363)","57216124363","Consumer satisfaction and repurchase intention from cross-border e-commerce: A trust-risk-based study","2019","Proceedings of the International Conference on Electronic Business (ICEB)","2019-December","","","125","133","0","","https://www.scopus.com/pages/publications/85082591553?origin=resultslist","E-commerce is a fast-growing economy today. The waves of cross-border e-commerce has also been accelerated resulting in big opportunities as well as threats to firms. Understanding consumer perception towards cross-border e-commerce is crucial especially perception of trust and risk towards cross-border e-commerce for the consumers need to transact with the system that may lead to various vulnerabilities. Moreover, the consumer loyalty is also critical for business in the central of highly competitive market to ensure sustainable profit and stable market position. In this study, Trusting Belief and Perceived Risk are major constructs incorporated with Expectation-disconfirmation Theory to extend the knowledge of e-commerce study by focusing on cross-border e-commerce amongst the consumers in Thailand. Trusting Belief and Perceived Risk are formed into expectation and performance constructs in accordance to Expectation-disconfirmation Theory to evaluate the pre-to-post purchase perception. The Structural Equation Model suggests that the post-purchase trust and perceived risk are highly influence to the expectation disconfirmation of which results in satisfaction and repurchase intention from the e-seller. In term of cross-border e-commerce, consumer expectation towards risk and trust on e-sellers is vary and not significant. They tend to expose themselves to risk at first; however, the post-purchase trust and risk are highly influential and shape a firm perception of trust and risk towards the e-sellers. © 2019 International Consortium for Electronic Business. All rights reserved.","Cross-border e-commerce; E-commerce; Expectation-disconfirmation theory; Perceived risk; Repurchase intention; Trust","Electronic commerce; Sales; Cross-border; Expectation disconfirmation theory; Perceived risk; Repurchase intention; Trust; Risk perception","Conference paper","Final","","Scopus","2-s2.0-85082591553"
"Ibrahim A.A.; Jiddah S.A.; Buhari M.","Ibrahim, Ahmed Abdullahi (58278038600); Jiddah, Salihu Adam (59320413100); Buhari, Muhammed (60357120400)","58278038600; 59320413100; 60357120400","Logistics management and e-commerce performance: A PLS-SEM analysis of Jumia operations, Abuja-Nigeria","2025","International Journal of Management and Sustainability","14","4","","1302","1318","0","10.18488/11.v14i4.4650","https://www.scopus.com/pages/publications/105028886208?origin=resultslist","E-commerce performance is increasingly crucial in Nigeria’s rapidly expanding digital marketplace, yet logistics challenges persist, threatening the sustainability and competitiveness of leading firms like Jumia. Despite market growth, a gap exists in understanding how specific logistics management practices, particularly order processing and information flow, impact e-commerce performance in Abuja. This study aims to assess the effects of order processing and information flow on Jumia’s operational outcomes in Abuja, FCT. Employing a survey research design, data were collected from all 187 Jumia employees in Abuja using structured questionnaires. A partial least squares structural equation modeling (PLS-SEM) was used. Among the key findings, it is notable that the efficient processing of orders has a strong positive influence on Jumia's performance, increasing customer satisfaction and repeat purchases. Conversely, information flow within this study had a highly negative effect on performance, attributed to information overload and inefficiencies. It is not about the quantity or speed of information flow but its quality and management, contrasting traditional expectations. This observation indicates that Jumia’s logistics operations urgently need enhancement in information filtering and processing to maximize performance. Based on these insights, the study proposes that Jumia Nigeria should adopt new order management systems, streamline warehouse activities, and provide specialized staff training. Additionally, it is important to establish effective information filtering systems and communication channels to report incidents. These steps are likely to improve operational effectiveness, customer satisfaction, and the company's competitive position in Nigeria’s e-commerce industry. © 2025 Conscientia Beam. All Rights Reserved.","Abuja-Nigeria; Information flow; Jumia; Logistics management; Order processing","","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105028886208"
"Rosenbaum M.S.; Giraldo M.; Ramirez G.C.","Rosenbaum, Mark S. (9841331800); Giraldo, Mario (55382383300); Ramirez, German Contreras (57188817630)","9841331800; 55382383300; 57188817630","From third places to delivery-only: theoretical insights into dark servicescapes","2025","International Journal of Retail and Distribution Management","53","10-11","","1107","1122","0","10.1108/IJRDM-12-2024-0712","https://www.scopus.com/pages/publications/105024493948?origin=resultslist","Purpose – This study conceptualizes a “dark servicescape” framework, a novel extension of servicescape theory, to understand how delivery-only kitchens influence consumer perceptions of physical, social, symbolic, and cyber/digital dimensions. Design/methodology/approach – This qualitative study examines the perceptions of 30 customers who patronized a restaurant before and after its transition to a dark kitchen. It developed a deductive framework informed by servicescape theory and thematic coding to analyze the data. Findings – The findings highlight diminished social and restorative elements in the dark servicescape, underscoring trade-offs between efficiency and consumer well-being. The framework offers insights for adapting service models in other digital-first contexts such as telehealth and e-commerce. Research limitations/implications – The dark servicescape offers an opportunity to investigate how the absence of traditional physical, social, symbolic, and restorative elements influences consumer behavior, loyalty, and emotional connection. The sample was drawn from mobile application users. This limits responses from older or less digitally inclined customers who may refrain from using food delivery apps. Practical implications – Dark kitchens can enhance customer engagement by integrating sensory substitutes through packaging, creating virtual communities to replicate social interaction, and hosting temporary pop-up events to reintroduce physical dining experiences. These innovations can help differentiate dark kitchens in a competitive market. Social implications – The decline of traditional restaurants risks diminishing the social and restorative functions they provide, potentially affecting individual and community well-being. Originality/value – This research extends servicescape theory by conceptualizing the dark servicescape as a unique framework for understanding service environments devoid of traditional physical and social dimensions. It highlights the trade-offs between efficiency and consumer well-being in delivery-only models, offering insights for adapting service marketing strategies in digital-first contexts. © 2025 Emerald Publishing Limited","Customer experience; Dark kitchens; Delivery-only models; Digital-first services; Retail innovation; Servicescape","","Article","Final","","Scopus","2-s2.0-105024493948"
"Yalçınkaya M.; Çataldaş İ.","Yalçınkaya, Mehmet (59926511000); Çataldaş, İbrahim (59926510900)","59926511000; 59926510900","Determinants of customer satisfaction and loyalty in the Turkish e-commerce sector","2025","Frontiers in Communication","10","","1603554","","","1","10.3389/fcomm.2025.1603554","https://www.scopus.com/pages/publications/105012373903?origin=resultslist","[No abstract available]","corporate social responsibility; customer loyalty; customer satisfaction; e-commerce; price promotion; social media marketing","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105012373903"
"Ilyas G.B.; Rahmi S.; Tamsah H.; Munir A.R.; Putra A.H.P.K.","Ilyas, Gunawan Bata (57193767814); Rahmi, Sri (60018155800); Tamsah, Hasmin (57207449718); Munir, Abdul Razak (57193749825); Putra, Aditya Halim Perdana Kusuma (57205115491)","57193767814; 60018155800; 57207449718; 57193749825; 57205115491","Reflective model of brand awareness on repurchase intention and customer satisfaction","2020","Journal of Asian Finance, Economics and Business","7","9","","427","438","66","10.13106/JAFEB.2020.VOL7.NO9.427","https://www.scopus.com/pages/publications/85091815829?origin=resultslist","This study aims to analyze and confirm brand awareness' role in influencing the repurchase intention both directly and indirectly on customer satisfaction variables and repurchase intention variables. The contribution brought by this study is to reflect manifest variables such as recall, purchase, and consumption. The number of respondents in this study was 200 samples using the online survey data collection method (Google form), while the research approach is quantitative explanatory. The data analysis test tools include the Structural Equation Modeling (SEM) approach with AMOS as a statistical data analysis software and Sobel test to indirectly test the relationship. This study consists of four hypotheses, of which three hypotheses are positively and significantly related (brand awareness on repurchase intention, brand awareness on customer satisfaction, and customer satisfaction on repurchase intention). Through indirect relationship, namely, brand awareness on repurchase intention through customer satisfaction, the study showed no significant effect. In a comprehensive way, this study emphasizes the factor of customer satisfaction as a determinant of consumer loyalty and repurchase intention. Therefore, creating optimal customer satisfaction, service excellence, promotion and massive advertising, guaranteeing the safety and ease-of-use apps, and ease of shopping, especially for e-commerce industry, is a serious concern. © The Author(s).","Brand awareness; Customer satisfaction; Repurchase intention","","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85091815829"
"Ahmad A.Y.A.B.; Allahham M.; Almajali W.I.; Ayasrah F.T.; Sabra S.","Ahmad, Ahmad Y. A. Bani (58480930900); Allahham, Mahmoud (58784860500); Almajali, Wasef Ibrahim (59232228000); Ayasrah, Firas Tayseer (57216162328); Sabra, Samar (58694749800)","58480930900; 58784860500; 59232228000; 57216162328; 58694749800","From Interaction to Action: How User Input Shapes Logistics and Decisions in Jordan's E-Industry","2024","2024 25th International Arab Conference on Information Technology, ACIT 2024","","","","","","2","10.1109/ACIT62805.2024.10877225","https://www.scopus.com/pages/publications/86000002059?origin=resultslist","The main purpose of this research is to investigate how logistics affect the decision-making cascade of Jordan's e-industry through user interaction. The research investigates the impact of logistics performance through different user interaction stages, from seeking information to purchasing decisions, boosting interaction and communicating with users. Methodology: This research has followed a quantitative approach based on data collected from selected e-commerce businesses in Jordan. The research explores the effect that logistical considerations, including delivery speed, shipping accuracy, and cost efficiency combined with user experience elements, have on consumers' decision processes within a digital market space. It shows that in e-commerce, the most important factor that affects your decision-making is logistics. Making matters worse is that user interaction also mediates this relationship. Effective and transparent logistics, engaged through channels to make communication and responsiveness easy. Makes it much easier for the user to transact faster. The findings of this study could also deepen the understanding of logistics in digital industries and enhance decision-making by integrating user interaction. Practical implications. The study's findings offer practical implications for Jordan's e-commerce companies and logistics providers. This trust results in repeat purchases and improved customer experience: the service is quicker, and the results are more reliable. This work's practical contribution is in helping practitioners formulate their logistics and interaction strategies. © 2024 IEEE.","Decision-Making Process; Stock Optimization; Timely Delivery; Tracking; User Interaction","Commerce; Marketplaces; Purchasing; Sales; Decision-making process; Decisions makings; E- commerces; Logistic performance; Optimisations; Stock optimization; Timely delivery; Tracking; User input; User interaction","Conference paper","Final","","Scopus","2-s2.0-86000002059"
"Sai Vijay T.; Prashar S.; Sahay V.","Sai Vijay, T. (57196059384); Prashar, Sanjeev (55823230300); Sahay, Vinita (34868688300)","57196059384; 55823230300; 34868688300","The influence of online shopping values and web atmospheric cues on e-loyalty: Mediating role of e-satisfaction","2019","Journal of Theoretical and Applied Electronic Commerce Research","14","1","","1","15","68","10.4067/S0718-18762019000100102","https://www.scopus.com/pages/publications/85050104076?origin=resultslist","An exponential growth in the Indian e-commerce sector has attracted many national and international online retailers. Besides, price and promotional schemes, these e-retailers use website features-informativeness, entertainment and effectiveness of content, to differentiate from other players. This paper attempts to decipher the influence of hedonic and utilitarian shopping values and web atmospheric cues on e-satisfaction. From the survey findings, it is observed that web cues have greater influence in shaping e-satisfaction. Further, within the input variables effectiveness of information content has the largest influence on e-satisfaction. The study also highlights the importance of mediating role of e-satisfaction between shopping values, website features and e-loyalty. The paper suggests select marketing strategies for e-retailers. © 2019 Universidad de Talca-Chile.","E-loyalty; E-retailing; E-satisfaction; Shopping values; Web entertainment; Web informativeness","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85050104076"
"Sun Y.; Ly T.P.","Sun, Yijia (57557988500); Ly, Tuan Phong (56950255700)","57557988500; 56950255700","The Influence of Word-of-web on Customers’ Purchasing Process: The Case of Xiaohongshu; [  网评对顾客购买过程的影响——以小红书为例]","2023","Journal of China Tourism Research","19","2","","221","244","21","10.1080/19388160.2022.2057378","https://www.scopus.com/pages/publications/85127409901?origin=resultslist","Word-of-web (WOW) today has become crucial to exchange marketing information between customers via online platforms. However, there is a lack of research on the marketing potency of WOW on customer purchasing process. This study employed expectancy-confirmation theory (ECT) and trust factors to understand consumers’ purchasing process using WOW on Xiaohongshu, a Chinese social media and e-commerce platform. Due to its popularity and representativeness among digital marketing platforms, it was chosen as a case study. The process is studied in three periods: pre-purchase, transaction, and post-purchase. In pre-purchase period, users are suspicious of WOW, though it can trigger high expectations with appealing display. During transaction period, people generally have a positive expectation confirmation of using Xiaohongshu to purchase F&B services and it was further discovered that moment-of-truth can contribute to overall satisfaction. Nonetheless, at post-purchase period, the intention of re-visiting restaurants is low while the continuity with Xiaohongshu is affirmative. The strong perceived usefulness leads to users’ loyalty to the app even with a negative catering experience. This paper contributes to revising and extending the application of the ECT model in explaining customers’ purchasing process based on WOW. It also helps marketers make adaptive management decisions regarding online marketing with WOW. © 2022 Informa UK Limited, trading as Taylor & Francis Group.","Expectancy-confirmation theory; F&B services; purchasing process; trust level; WOW; Xiaohongshu","","Article","Final","","Scopus","2-s2.0-85127409901"
"Dash G.; Paul J.; Aggarwal S.; Alharthi M.","Dash, Ganesh (57196466608); Paul, Justin (36997235800); Aggarwal, Shalini (57200324222); Alharthi, Majed (57191261456)","57196466608; 36997235800; 57200324222; 57191261456","Determinants of repurchase intention in E-commerce and the moderating role of risks: an emerging digital economy perspective","2025","European Journal of Management and Business Economics","","","","1","19","0","10.1108/EJMBE-11-2024-0389","https://www.scopus.com/pages/publications/105022729264?origin=resultslist","Purpose – In the last few years, marketers have focused more on repurchase intention than on traditionally targeted purchase intention. This study examines the various determinants of online repurchase intention in this context, building upon the theory of planned behavior (TPB) and its extensions. Risk is a crucial factor in online purchases, and its impact on the proposed framework is also assessed. Design/methodology/approach – Customer experience, customer satisfaction and online purchasing behavior were considered as key determinants. Three types of risks – product, financial and privacy – were considered moderators. About 504 online shoppers from two emerging digital economies participated in the survey. The structural equation modeling approach was used to assess the proposed model. Findings – Findings indicate that online customer experience and online purchase behavior positively influence online repurchase intention. Additionally, online purchase behavior mediates the relationship between online customer experience, customer satisfaction and online repurchase intention. However, financial risk dampens the positive relationship between online purchase behavior and online repurchase intention. Originality/value – The study encompasses two emerging Asian economies with thriving e-commerce sectors that can provide guidance for other aspiring nations. It thoroughly studies the impact of risks in digital marketplaces. © 2025 Ganesh Dash, Justin Paul, Shalini Aggarwal and Majed Alharthi","Customer satisfaction; Financial risks; Online customer experience; Online purchase behavior; Online repurchase intention; Privacy risks; Product risks; 客戶滿意度; 產品風險; 私隱風險; 網上再購意願; 網上客戶體驗; 線上購物行為; 財務風險","","Article","Article in press","All Open Access; Gold Open Access","Scopus","2-s2.0-105022729264"
"Şişman G.; Demirci Orel F.","Şişman, Gülşah (57219145176); Demirci Orel, Fatma (55823058200)","57219145176; 55823058200","The impact of e-commerce supply chain agility and logistics service quality on repurchase intention in a business-to-consumer context: evidence from an emerging market","2025","International Journal of Logistics Management","36","4","","1301","1325","3","10.1108/IJLM-07-2024-0413","https://www.scopus.com/pages/publications/105007099983?origin=resultslist","Purpose: In current market conditions, managing the supply chain from a customer-oriented approach has become a vital component of an organization’s competitive practices. With this approach, the supply chain needs to be agile, reacting quickly and providing high-quality logistics services that satisfy the end customer. This paper aims to investigate how e-commerce supply chain agility and operational logistics service quality affect end-customer repurchase intention in a business-to-consumer (B2C) context. Design/methodology/approach: The study was conducted on 650 respondents in Turkey, and the results were evaluated by using structural equation modeling. Findings: The research findings indicate that e-commerce supply chain agility has a meaningful and positive effect on operational logistics service quality, customer satisfaction and repurchase intention in B2C e-commerce. Moreover, customer satisfaction significantly mediates the relationships between e-commerce supply chain agility and repurchase intention and between operational logistics service quality and repurchase intention. Originality/value: While the literature on the agility of e-commerce platform supply chains has few studies examining end customers, this study represents one of the emerging research efforts investigating how end customers react to the roles of agility and service quality in e-commerce supply chains. © 2025, Emerald Publishing Limited.","Customer satisfaction; E-commerce; Logistics service quality; Repurchase intention; Supply chain agility","","Article","Final","","Scopus","2-s2.0-105007099983"
